[2022-03-07 13:07:15.352] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:08:01.690] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:08:27.936] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:09:01.586] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:14:14.902] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:14:32.580] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:14:44.095] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:15:57.806] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:16:08.236] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:19:12.757] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:20:51.845] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:21:14.496] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:22:49.135] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:22:51.187] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:25:07.806] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:25:08.558] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:25:13.443] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:25:27.848] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:29:48.032] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:30:50.108] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:35:16.526] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:35:28.379] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:37:55.993] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:38:32.202] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:39:25.829] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:41:15.631] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:41:57.981] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:44:37.439] [exthost] [warning] TextEditor is closed/disposed
